,PlayerA_name,PlayerB_name,Year,Day,PlayerA_id,PlayerB_id,Win%_diff,height_diff,age_diff,rank_diff,rank_points_diff,ace_diff,df_diff,svpt_diff,1stIn_diff,1stWon_diff,2ndWon_diff,SvGms_diff,bpSaved_diff,bpFaced_diff,minutes_diff,bestof_diff,hand_L_diff,hand_R_diff,best_of,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,draw_size_4.0,draw_size_8.0,draw_size_9.0,draw_size_10.0,draw_size_16.0,draw_size_28.0,draw_size_32.0,draw_size_48.0,draw_size_56.0,draw_size_64.0,draw_size_96.0,draw_size_128.0,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,PlayerA Win
6771,FERNANDO VERDASCO,SAM QUERREY,2012,329,104269.000000,105023.000000,0.000000,-1.523415,1.113044,-0.237022,0.181791,-2.399128,0.602944,-1.106914,0.335454,-0.514145,-1.521287,-0.811713,-0.700909,-0.480497,0.363415,-0.028609,1.000000,-1.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6772,TOMAS BERDYCH,ANDREAS SEPPI,2012,329,104607.000000,104312.000000,0.000000,0.939815,-0.522799,-1.281058,1.002316,1.004724,0.148591,-1.191936,-1.182613,-0.583330,-0.643812,-0.848299,-1.239601,-1.276360,-0.293106,0.149276,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6773,MARCEL GRANOLLERS,DAVID FERRER,2012,329,104719.000000,103970.000000,0.000000,2.225240,-1.261735,1.605692,-1.271087,-0.200877,-0.872557,-2.152714,-2.090363,-1.979247,-1.456940,-2.088055,-1.820387,-1.003085,-0.889038,-0.421397,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6774,SAM QUERREY,NOVAK DJOKOVIC,2012,329,105023.000000,104925.000000,0.000000,1.523415,0.095048,2.723939,-6.142382,2.188209,1.027398,0.908410,0.108830,0.461588,0.179766,0.432929,1.171666,1.305154,-0.686382,-0.229666,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6775,KEI NISHIKORI,GILLES SIMON,2012,329,105453.000000,104468.000000,0.000000,-0.673492,-1.584460,-0.885023,0.360661,-0.763695,0.492677,-0.657417,0.227824,0.137123,-1.155951,-0.456006,-0.756974,-0.660220,0.078555,0.002962,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6776,JANKO TIPSAREVIC,JUAN MONACO,2012,329,104386.000000,104338.000000,0.000000,-0.766240,-0.227677,0.341604,-0.338330,1.061074,0.348893,-0.021203,-1.198956,-0.554824,1.566979,-0.189688,-0.072679,-0.418214,0.014940,0.154284,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6777,JO WILFRIED TSONGA,NICOLAS ALMAGRO,2012,329,104542.000000,104597.000000,0.000000,0.721661,0.376368,-0.199537,0.437797,0.821405,0.433640,0.835769,1.037398,1.225361,0.063010,0.919568,0.603170,0.263375,0.496960,0.026560,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6778,DAVID FERRER,STANISLAS WAWRINKA,2012,329,103970.000000,104527.000000,0.000000,-1.237659,0.959712,-0.848804,1.037114,-1.150815,0.490826,-0.445555,0.330875,-0.067652,-1.081043,-0.367752,0.018271,0.108094,-0.287355,0.078089,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6779,SAM QUERREY,MILOS RAONIC,2012,329,105023.000000,105683.000000,0.000000,0.394751,1.001116,1.426417,-0.624056,-0.587740,0.388923,0.327383,-0.339061,-0.825701,0.194632,-0.369630,1.593266,1.971796,-0.597506,0.176025,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6780,TOMAS BERDYCH,GILLES SIMON,2012,329,104607.000000,104468.000000,0.000000,1.866003,-0.376368,-1.966292,2.064094,0.997630,0.250448,-0.292874,0.012402,0.702568,-0.361315,0.013742,-1.630888,-1.854925,-0.127997,0.049974,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6781,JO WILFRIED TSONGA,DAVID FERRER,2012,329,104542.000000,103970.000000,0.000000,1.943074,-0.959712,-0.232465,0.535066,2.006151,-0.072170,0.253556,-0.019723,0.801890,0.468160,0.685874,-0.708633,-1.037794,0.011399,-0.113390,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6782,JOHN ISNER,ANDY RODDICK,2012,226,104545.000000,104053.000000,0.000000,2.523249,-0.966613,-2.184318,0.866325,0.708462,0.495310,2.175248,2.016172,1.563275,1.127779,1.500278,1.538819,0.937320,1.202430,0.078343,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6783,ANDREAS SEPPI,FLORIAN MAYER,2012,287,104312.000000,104252.000000,0.000000,0.035514,0.067445,0.778922,-0.228989,0.374572,0.964202,5.323324,4.064199,3.280952,3.731009,4.342419,3.796459,3.160976,2.909671,0.124166,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6784,JO WILFRIED TSONGA,ANDREAS SEPPI,2012,287,104542.000000,104312.000000,0.000000,-0.265920,-0.522799,-1.821439,0.965447,1.539532,0.063338,-1.826330,-1.201204,-0.452430,-1.838634,-0.964575,-1.804345,-1.801122,-0.926246,0.038976,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6785,RADEK STEPANEK,ANDREAS SEPPI,2012,191,103285.000000,104312.000000,0.000000,-0.718071,1.845079,0.670289,-0.241360,0.066441,0.881280,-3.936345,-2.747565,-2.426833,-3.593063,-4.025515,-1.178004,-1.514829,-2.276903,-0.297061,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6786,MIKHAIL YOUZHNY,ALEXANDR DOLGOPOLOV,2012,191,104022.000000,105238.000000,0.000000,0.391326,1.872681,1.644696,-0.342575,-0.587286,-0.173186,0.807473,1.880603,1.359444,-0.946017,0.902686,0.182112,0.257556,0.827047,0.352844,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6787,FLORIAN MAYER,ROGER FEDERER,2012,191,104252.000000,103819.000000,0.000000,0.718071,-0.657689,2.363086,-2.788594,-1.569284,0.040719,-2.508852,-2.321267,-2.647689,-1.984605,-2.994508,-0.426121,0.139864,-1.240610,-0.467330,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6788,MIKHAIL YOUZHNY,RADEK STEPANEK,2012,191,104022.000000,103285.000000,0.000000,-0.314089,-1.147547,0.995935,-0.202762,-0.247161,-0.878196,0.559394,0.484859,0.149649,0.157144,0.303266,0.378570,0.616717,0.385535,0.126457,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6789,MILOS RAONIC,ROGER FEDERER,2012,191,105683.000000,103819.000000,0.000000,1.564569,-3.073872,1.498071,-2.611688,1.586897,0.386334,0.316897,0.244611,0.465496,-0.268954,-0.232020,0.407382,0.175776,0.504232,-0.504504,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6790,MIKHAIL YOUZHNY,ROGER FEDERER,2012,191,104022.000000,103819.000000,0.000000,-0.269510,-0.355667,2.579340,-2.800007,-1.020376,0.631064,0.394641,0.271526,-0.507828,-0.369141,-0.376140,1.310882,1.754413,0.536390,-0.131189,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6791,JANKO TIPSAREVIC,JUAN MONACO,2012,219,104386.000000,104338.000000,0.000000,-0.766240,0.074346,-0.199283,0.071328,1.150233,0.577008,-0.136699,-1.423357,-0.899157,1.566799,0.050171,-0.983421,-0.644801,0.037213,0.263168,0.000000,0.000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6792,MIKHAIL YOUZHNY,TOMMY HAAS,2012,301,104022.000000,103163.000000,0.000000,-0.737339,-1.147547,1.211429,-0.279119,-0.986130,-1.326063,0.123366,0.414180,-0.202631,-0.489361,-0.161466,0.318173,0.739588,0.320641,-0.072136,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6793,SAM QUERREY,FERNANDO VERDASCO,2012,301,105023.000000,104269.000000,0.000000,1.523415,-1.113044,0.778415,-0.225178,2.374504,-0.803029,1.222778,-0.234993,0.519444,1.611322,0.679709,0.788496,0.469471,-0.415032,0.095963,-1.000000,1.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6794,ANDREAS SEPPI,SAM QUERREY,2012,301,104312.000000,105023.000000,0.000000,-1.241249,1.113044,-0.562162,0.208058,-2.490889,-0.936878,0.357330,0.419023,-0.073567,1.031028,0.714858,-0.028854,0.152370,0.912171,-0.044229,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6795,JO WILFRIED TSONGA,MIKHAIL YOUZHNY,2012,301,104542.000000,104022.000000,0.000000,0.721661,-0.824822,-1.821439,0.996833,1.604302,0.306996,0.431646,0.346255,0.915111,0.416474,0.842863,-0.207219,-0.642499,0.078794,0.025612,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6796,SAM QUERREY,FELICIANO LOPEZ,2012,301,105023.000000,103852.000000,0.000000,1.394584,-1.865781,-0.887555,0.256213,1.326718,-0.052631,1.127294,1.432178,1.478220,-0.565923,0.839616,0.511410,0.548479,0.439463,0.030418,-1.000000,1.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6797,NOVAK DJOKOVIC,FLORIAN MAYER,2012,301,104925.000000,104252.000000,0.000000,-0.265920,-1.113044,-2.471466,3.170903,0.485770,0.854651,2.351430,2.387254,2.124874,1.322792,2.138589,1.457102,0.844495,1.978487,0.280445,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6798,FELICIANO LOPEZ,JO WILFRIED TSONGA,2012,301,103852.000000,104542.000000,0.000000,-0.016246,1.126845,2.037693,-1.062460,-0.506002,0.583638,-0.702975,-1.225458,-1.239680,0.569732,-1.113059,0.070755,-0.051342,-0.632482,-0.086611,1.000000,-1.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6799,JO WILFRIED TSONGA,NOVAK DJOKOVIC,2012,301,104542.000000,104925.000000,0.000000,-0.016246,0.508998,0.092676,-1.330510,1.505241,0.022835,0.494471,0.195248,0.681578,0.406940,0.730362,-0.205420,-0.312873,-0.282030,-0.111889,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6800,RICHARD GASQUET,JANKO TIPSAREVIC,2012,46,104755.000000,104386.000000,0.000000,0.692760,-0.515899,1.425151,-0.752524,0.034493,-0.659456,-0.469757,0.383882,0.227203,-1.214820,-0.154213,0.452159,0.501558,-1.016459,-0.158143,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6801,DAVID FERRER,JUAN IGNACIO CHELA,2012,46,103970.000000,103428.000000,0.000000,-2.225240,-0.543501,-2.146326,1.180355,0.204529,-0.457357,1.073192,1.418964,1.303411,0.428206,1.212663,0.321206,-0.046617,0.709916,0.173364,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6802,KEVIN ANDERSON,TOMAS BERDYCH,2012,46,104731.000000,104607.000000,0.000000,0.894264,-0.088147,2.253947,-0.783106,0.689004,-0.098115,-0.693542,0.382598,0.308804,-1.962743,0.059334,-1.190610,-0.618760,-0.058251,-0.430618,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6803,NICOLAS ALMAGRO,STANISLAS WAWRINKA,2012,46,104597.000000,104527.000000,0.000000,-0.031923,-0.213876,-0.847538,0.063323,0.141454,0.078824,-1.007883,-0.749830,-0.620109,-0.865285,-0.747039,-0.599991,-0.467768,-1.174254,-0.143963,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6804,JOHN ISNER,FELICIANO LOPEZ,2012,46,104545.000000,103852.000000,0.000000,2.523249,-0.966613,-0.668516,0.268221,2.247220,-0.655462,2.870460,4.070258,3.864509,-0.339675,2.841343,0.076330,-0.278680,1.736842,0.173184,-1.000000,1.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6805,RICHARD GASQUET,DAVID FERRER,2012,46,104755.000000,103970.000000,0.000000,1.519825,-1.268636,0.956931,-0.897877,0.713712,-0.145819,-0.397067,-0.434173,0.008512,-0.187287,-0.233363,-1.175026,-1.049974,-0.502410,-0.057786,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6806,JO WILFRIED TSONGA,KEI NISHIKORI,2012,46,104542.000000,105453.000000,0.000000,1.490923,1.394365,-2.616572,1.839592,2.670119,-0.520994,1.369856,2.493096,2.884967,-1.190149,1.746633,-0.528342,-1.199604,0.324066,0.417682,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6807,TOMAS BERDYCH,NICOLAS ALMAGRO,2012,46,104607.000000,104597.000000,0.000000,1.927397,0.088147,0.124844,0.104015,-0.221066,0.278772,-0.316957,-0.632926,-0.407571,0.209328,-0.430145,-0.261342,-0.214395,0.031648,0.107577,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6808,RAFAEL NADAL,FELICIANO LOPEZ,2012,46,104745.000000,103852.000000,0.000000,-0.435905,-1.119944,-1.390198,2.592038,-1.479241,-1.496163,0.257855,1.809616,1.151829,-1.367122,0.397880,0.296853,0.208457,1.472344,0.237649,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6809,DAVID FERRER,NOVAK DJOKOVIC,2012,46,103970.000000,104925.000000,0.000000,-1.850326,1.415067,-0.015198,-2.241899,-0.449534,-0.169824,0.008199,-0.081013,-0.258929,0.009064,0.034099,0.251668,0.461750,-0.311902,-0.139830,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6810,ANDY MURRAY,KEI NISHIKORI,2012,46,104918.000000,105453.000000,0.000000,1.728510,1.001116,-1.930326,1.988076,1.703729,-0.473048,0.885148,1.194284,1.278756,-0.622327,0.859804,0.367560,0.089768,0.478603,0.508603,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6811,ROGER FEDERER,JUAN MARTIN DEL POTRO,2012,46,103819.000000,105223.000000,0.000000,-1.846735,2.174704,-0.416803,1.699403,0.084578,-0.890781,-0.560329,-0.449188,-0.129472,0.079852,0.097488,-1.147182,-1.009468,-0.868520,-0.086360,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6812,TOMAS BERDYCH,RAFAEL NADAL,2012,46,104607.000000,104745.000000,0.000000,1.564569,-0.088147,0.092676,-1.482095,1.195715,0.905383,-0.083216,-1.537372,-0.866973,1.247330,-0.191182,-0.426611,-0.251818,-0.988972,-0.152408,-1.000000,1.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6813,ANDY MURRAY,NOVAK DJOKOVIC,2012,46,104918.000000,104925.000000,0.000000,0.265920,-0.095048,-0.123325,-0.840918,0.823041,-0.253433,-0.012485,-0.910903,-0.430748,0.895261,0.118451,-0.111336,-0.035869,-0.045904,-0.050104,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6814,RAFAEL NADAL,ROGER FEDERER,2012,46,104745.000000,103819.000000,0.000000,-0.012656,-1.119944,0.339832,-0.977469,-1.599498,-0.212894,-0.524075,0.462626,-0.340138,-1.462000,-0.826167,0.725154,0.868261,0.880795,-0.068597,1.000000,-1.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
6815,NOVAK DJOKOVIC,RAFAEL NADAL,2012,46,104925.000000,104745.000000,0.000000,0.439495,-0.206975,0.339579,-0.423104,0.481099,1.169027,0.245766,-0.339086,-0.337622,0.588618,-0.031062,0.422235,0.526974,-0.286208,-0.024319,-1.000000,1.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6816,PHILIPP KOHLSCHREIBER,ANDREAS SEPPI,2012,198,104259.000000,104312.000000,0.000000,-1.728510,0.227677,-0.129654,0.107166,0.255156,-0.523156,-4.342251,-2.437041,-2.072207,-3.564945,-4.070145,-2.074879,-2.391203,-2.553227,-0.176002,0.000000,0.000000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6817,STANISLAS WAWRINKA,JUAN MARTIN DEL POTRO,2012,150,104527.000000,105223.000000,0.000000,-2.228831,0.804120,0.630778,-0.213328,-0.218273,-0.349329,0.335084,-0.151411,-0.378907,0.682275,0.257817,0.361673,0.692900,0.039307,-0.165014,0.000000,0.000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6818,RICHARD GASQUET,JUAN MARTIN DEL POTRO,2012,150,104755.000000,105223.000000,0.000000,-1.946664,0.502097,0.198271,-0.116315,-0.636683,-0.083082,-0.547344,-0.454878,-0.661432,-0.410666,-0.302682,-0.661450,-0.050528,-0.863793,-0.217109,0.000000,0.000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6819,GILLES SIMON,GAEL MONFILS,2012,60,104468.000000,104792.000000,0.000000,-1.475246,0.508998,-0.558870,0.307473,-0.675070,-0.789001,0.345054,-0.496201,-0.432635,1.825868,0.352906,0.924068,0.484834,0.383305,0.071895,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6820,TOMAS BERDYCH,GAEL MONFILS,2012,60,104607.000000,104792.000000,0.000000,0.516566,0.390170,-0.199537,0.337987,-0.107207,-0.485430,-0.560090,-1.238193,-0.820359,0.890560,-0.392076,-0.503133,-0.545170,-0.169787,0.059499,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6821,FERNANDO VERDASCO,ROGER FEDERER,2012,267,104269.000000,103819.000000,0.000000,0.435905,-0.657689,2.255466,-3.652483,-1.075290,2.344153,-0.215686,0.571815,-0.440539,-1.717819,-0.916624,1.308559,1.651011,0.348985,-0.334760,1.000000,-1.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6822,MARDY FISH,GILLES SIMON,2012,267,103888.000000,104468.000000,0.000000,0.721661,0.959712,1.318797,-0.399123,1.243103,-0.081842,-0.929999,-0.770208,-0.325993,-0.703152,-0.631656,-0.954216,-0.841252,-0.490906,0.016717,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6823,TOMAS BERDYCH,SAM QUERREY,2012,267,104607.000000,105023.000000,0.000000,-0.188849,0.685292,-1.821439,0.872576,-1.565102,-0.607563,-1.101421,-1.194984,-1.222599,0.092235,-0.654591,-0.957677,-0.607221,0.235096,0.162752,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6824,FELICIANO LOPEZ,ANDY MURRAY,2012,267,103852.000000,104918.000000,0.000000,-0.317680,1.717089,2.470960,-2.063963,0.160895,0.679295,-0.495642,-0.349441,-0.281054,-0.093394,-0.542801,-0.759359,-0.851705,-1.045778,-0.211257,1.000000,-1.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6825,KEI NISHIKORI,MARIN CILIC,2012,267,105453.000000,105227.000000,0.000000,-2.934246,-0.403971,0.089891,0.107046,-1.441469,-0.401130,-0.944209,0.087822,-0.241795,-1.631798,-0.952348,0.287533,0.202379,-0.248372,-0.041721,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6826,JOHN ISNER,PHILIPP KOHLSCHREIBER,2012,267,104545.000000,104259.000000,0.000000,4.030418,-0.671491,-1.533784,0.909848,2.661424,0.119797,0.833691,1.487401,2.172009,-0.507223,0.959708,-1.188809,-1.619073,0.467979,0.004983,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6827,STANISLAS WAWRINKA,ALEXANDR DOLGOPOLOV,2012,267,104527.000000,105238.000000,0.000000,0.391326,0.987315,0.884770,-0.337180,0.053652,-0.632072,0.902026,1.554520,1.247914,-0.261659,0.799857,0.440687,0.168482,1.035193,0.315772,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6828,ROGER FEDERER,MARDY FISH,2012,267,103819.000000,103888.000000,0.000000,-0.435905,0.053644,-2.147339,3.646776,-0.201524,-0.415336,0.502814,1.112777,1.223912,-0.018350,0.961591,-0.913998,-1.077736,-0.104195,0.180325,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6829,TOMAS BERDYCH,NICOLAS ALMAGRO,2012,267,104607.000000,104597.000000,0.000000,1.927397,0.081246,-0.091410,0.327591,0.036162,0.590128,-0.052036,-0.269855,-0.063954,0.214300,-0.164772,0.170967,0.118721,0.250197,0.045493,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6830,ANDY MURRAY,MILOS RAONIC,2012,267,104918.000000,105683.000000,0.000000,-0.810984,1.001116,-0.849057,1.675911,-2.136587,-0.384107,-0.509026,-1.207213,-1.896264,0.484165,-1.046088,1.349110,1.642438,0.113491,0.452769,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6831,PHILIPP KOHLSCHREIBER,JANKO TIPSAREVIC,2012,267,104259.000000,104386.000000,0.000000,-0.221341,0.227677,0.739664,-0.350582,0.102547,-0.465416,1.310790,1.694897,1.470845,0.390709,1.242685,1.968360,1.039242,0.012504,-0.051357,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6832,DAVID FERRER,RICHARD GASQUET,2012,267,103970.000000,104755.000000,0.000000,-1.519825,1.268636,-0.524423,0.909349,-0.632080,0.225436,0.576519,0.583449,0.214830,0.275064,0.302007,0.987361,0.856980,0.600763,0.082609,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6833,ANDY RODDICK,JUAN MARTIN DEL POTRO,2012,267,104053.000000,105223.000000,0.000000,-1.523415,1.710189,1.064298,-0.520209,1.292813,-0.515997,-0.355817,-0.040312,0.471038,-0.530439,0.219945,-1.294930,-1.165210,-0.764124,-0.138536,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6834,STANISLAS WAWRINKA,NOVAK DJOKOVIC,2012,267,104527.000000,104925.000000,0.000000,-0.721661,0.508998,1.390198,-3.211906,0.548702,-0.396115,0.630474,-0.102614,-0.092081,0.887997,0.300118,0.585819,0.686019,0.018595,-0.092709,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6835,TOMAS BERDYCH,ROGER FEDERER,2012,267,104607.000000,103819.000000,0.000000,1.645231,-1.126845,1.097986,-5.299161,-0.377970,0.875968,-0.565570,-1.120023,-1.312131,-0.133046,-1.031617,0.506029,0.940828,0.023015,-0.198877,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6836,MARIN CILIC,ANDY MURRAY,2012,267,105227.000000,104918.000000,0.000000,1.093150,-0.397070,0.524677,-1.513271,-0.288497,0.420662,-0.220171,-0.254409,-0.340252,0.045343,-0.207156,-0.814748,-0.443035,-0.341860,-0.082581,0.000000,0.000000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
