tourney_year,tourney_month,tourney_day,tourney_surface,tourney_singles_draw,winner_name,losers_name,match_duration,winner_aces,winner_double_faults,winner_service_points_total,winner_first_serves_in,winner_first_serve_points_won,winner_second_serve_points_won,winner_service_games_played,winner_break_points_saved,winner_break_points_serve_total,loser_aces,loser_double_faults,loser_service_points_total,loser_first_serves_in,loser_first_serve_points_won,loser_second_serve_points_won,loser_service_games_played,loser_break_points_saved,loser_break_points_serve_total
2018,6,25,Grass,28,Ruben Bemelmans,Steve Johnson,227,10,5,178,120,93,24,28,8,11,23,7,173,104,79,34,29,13,19
2018,6,25,Grass,28,Julien Benneteau,Marton Fucsovics,146,6,3,107,61,46,23,16,7,10,11,10,123,55,35,33,17,10,17
2018,6,25,Grass,28,Simone Bolelli,Pablo Cuevas,127,6,3,103,79,61,16,16,3,3,20,10,103,56,46,21,15,7,9
2018,6,25,Grass,28,Jared Donaldson,Malek Jaziri,116,7,10,89,39,32,31,14,1,1,0,9,93,45,30,27,14,5,9
2018,6,25,Grass,28,Thomas Fabbiano,Yuki Bhambri,159,5,6,108,63,44,20,17,8,13,4,11,137,81,48,23,17,10,18
2018,6,25,Grass,28,Guillermo Garcia-Lopez,Gastao Elias,121,0,5,94,57,45,16,13,9,10,5,4,84,42,23,21,13,6,12
2018,6,25,Grass,28,Taylor Fritz,Lorenzo Sonego,128,8,3,90,51,44,23,17,3,5,6,4,102,63,42,17,17,1,7
2018,6,25,Grass,28,Ernests Gulbis,Jay Clarke,196,19,7,140,80,62,39,26,3,6,6,6,142,82,70,34,24,3,5
2018,6,25,Grass,28,Robin Haase,Marius Copil,179,12,7,152,88,67,37,23,9,12,26,6,152,88,67,32,23,8,11
2018,6,25,Grass,28,Ryan Harrison,Roberto Carballes Baena,97,9,3,75,43,37,19,13,3,3,1,3,82,41,25,19,12,13,18
2018,6,25,Grass,28,Pierre-Hugues Herbert,Mischa Zverev,101,13,10,90,63,45,12,15,5,8,1,5,90,55,35,13,14,11,17
2018,6,25,Grass,28,Ivo Karlovic,Mikhail Youzhny,160,36,9,139,96,77,19,22,6,8,5,8,125,86,67,19,21,3,6
2018,6,25,Grass,28,Karen Khachanov,David Ferrer,147,17,4,125,92,68,19,21,6,10,3,7,117,74,53,20,19,5,10
2018,6,25,Grass,28,Lukas Lacko,Benjamin Bonzi,143,10,5,129,86,63,23,21,4,8,11,5,116,69,50,24,20,1,6
2018,6,25,Grass,28,Bradley Klahn,Yuichi Sugita,122,11,5,96,60,49,23,18,0,2,6,5,111,71,46,24,18,3,7
2018,6,25,Grass,28,Mikhail Kukushkin,Vasek Pospisil,129,3,0,98,73,58,17,18,4,5,12,7,112,69,47,20,18,5,9
2018,6,25,Grass,28,Feliciano Lopez,Federico Delbonis,89,18,1,66,42,39,14,14,1,2,3,4,72,41,26,16,13,3,8
2018,6,25,Grass,28,Paolo Lorenzi,Laslo Djere,180,6,3,137,89,70,29,21,6,7,13,10,141,91,67,24,21,13,17
2018,6,25,Grass,28,Gilles Muller,Michael Mmoh,205,36,7,144,93,74,28,25,4,7,8,10,157,104,75,29,25,9,13
2018,6,25,Grass,28,John Millman,Stefano Travaglia,165,8,3,109,62,48,34,20,7,9,11,5,154,78,52,37,21,9,16
2018,6,25,Grass,28,Mackenzie McDonald,Ricardas Berankis,172,5,8,142,80,62,32,22,7,11,4,7,150,100,64,30,21,9,13
2018,6,25,Grass,28,Dennis Novak,Peter Polansky,109,9,2,100,66,46,25,15,9,10,9,1,96,55,37,20,14,6,10
2018,6,25,Grass,28,Benoit Paire,Jason Jung,128,20,7,121,72,53,26,17,5,7,1,5,116,86,56,15,17,5,9
2018,6,25,Grass,28,Stephane Robert,Albert Ramos-Vinolas,111,3,5,86,39,32,28,13,4,5,2,8,91,51,33,16,14,5,11
2018,6,25,Grass,28,Guido Pella,Jason Kubler,188,13,4,142,98,67,24,22,12,17,4,6,144,98,65,20,22,10,16
2018,6,25,Grass,28,Andreas Seppi,John-Patrick Smith,83,6,3,57,32,29,15,12,0,1,4,1,89,58,30,14,13,8,15
2018,6,25,Grass,28,Gilles Simon,Nikoloz Basilashvili,101,3,0,74,34,28,23,12,1,3,2,5,82,52,27,11,14,5,13
2018,6,25,Grass,28,Sergiy Stakhovsky,Joao Sousa,210,20,8,174,108,72,34,24,17,22,3,7,150,97,64,29,23,6,11
2018,6,25,Grass,28,Bernard Tomic,Hubert Hurkacz,109,12,3,94,63,48,22,15,4,4,9,4,113,66,46,20,15,9,12
2018,6,25,Grass,28,Jiri Vesely,Florian Mayer,163,13,3,137,99,71,22,20,9,11,7,5,141,85,62,26,19,18,22
2018,6,25,Grass,28,Horacio Zeballos,Guido Andreozzi,195,14,4,133,77,64,31,21,8,10,11,8,143,86,62,30,21,9,12
2018,6,25,Grass,28,Jason Kubler,Peter Polansky,221,11,12,155,97,66,35,21,8,10,7,6,161,97,67,31,22,5,10
2018,6,25,Grass,28,Ruben Bemelmans,Bernard Tomic,80,17,6,70,44,37,15,12,5,5,6,3,81,49,31,8,12,3,9
2018,6,25,Grass,28,Christian Garin,Hubert Hurkacz,86,7,2,72,48,41,15,14,1,2,2,1,86,52,30,15,14,3,9
2018,6,25,Grass,28,Ernests Gulbis,Lorenzo Sonego,167,2,6,102,57,48,23,18,2,4,6,2,119,83,49,21,18,8,13
2018,6,25,Grass,28,Thomas Fabbiano,Jason Jung,155,4,5,119,73,50,26,18,5,8,7,8,125,86,49,21,18,9,15
2018,6,25,Grass,28,John-Patrick Smith,Michael Mmoh,104,4,2,79,59,44,10,14,3,5,6,2,81,48,33,10,13,1,7
2018,6,25,Grass,28,Yannick Maden,Jurgen Melzer,206,13,5,178,116,72,29,27,10,19,16,4,146,90,63,24,25,4,12
2018,6,25,Grass,28,Stefano Travaglia,Alessandro Giannessi,96,17,5,78,45,37,22,14,7,8,7,2,87,63,37,12,14,3,8
2018,6,25,Grass,28,Benjamin Bonzi,James Ward,135,1,4,102,66,50,11,16,8,13,8,6,121,65,40,19,15,11,19
2018,6,25,Grass,28,Gregoire Barrere,Stefano Napolitano,104,12,6,87,51,40,21,14,0,1,8,1,87,46,31,18,13,4,9
2018,6,25,Grass,28,Alex Bolt,Thanasi Kokkinakis,187,20,2,153,92,71,29,23,8,11,24,8,135,89,71,23,23,5,8
2018,6,25,Grass,28,Norbert Gombos,Dominik Koepfer,187,10,10,154,88,64,28,24,12,19,7,6,149,86,59,30,23,9,15
2018,6,25,Grass,28,Christian Harrison,Brayden Schnur,130,8,0,97,60,41,27,15,7,8,10,6,116,74,50,16,16,9,14
2018,6,25,Grass,28,Bradley Klahn,Simone Bolelli,147,18,2,104,70,54,21,16,9,10,1,2,135,101,61,22,15,14,17
2018,6,25,Grass,28,Dennis Novak,Matthias Bachinger,86,10,1,81,59,45,11,13,5,6,5,1,78,54,31,9,13,5,11
2018,6,25,Grass,28,Ruben Bemelmans,Enrique Lopez Perez,57,5,0,41,28,27,9,9,0,0,3,3,54,37,26,6,9,2,5
2018,6,25,Grass,28,Stephane Robert,Luca Vanni,149,9,5,123,74,60,19,19,4,7,23,10,133,77,51,24,19,11,17
2018,6,25,Grass,28,Alessandro Giannessi,Jurgen Zopp,188,5,3,147,101,75,31,23,4,5,7,4,142,86,62,34,22,10,13
2018,6,25,Grass,28,Dominik Koepfer,Gerald Melzer,90,7,4,75,41,32,19,13,2,4,3,4,77,44,33,15,13,3,6
2018,6,25,Grass,28,John-Patrick Smith,Marcel Granollers,65,3,0,54,39,35,8,10,1,1,3,2,56,34,22,14,9,4,6
2018,6,25,Grass,28,Peter Polansky,Alejandro Davidovich Fokina,83,5,3,65,39,30,12,10,0,2,1,3,71,41,25,12,10,8,13
2018,6,25,Grass,28,Lorenzo Sonego,Constant Lestienne,117,6,4,80,56,44,11,14,3,6,0,5,84,51,31,17,14,2,7
2018,6,25,Grass,28,Hubert Hurkacz,Reilly Opelka,59,7,1,57,41,33,14,11,2,2,13,1,57,32,27,12,10,2,4
2018,6,25,Grass,28,James Ward,Bjorn Fratangelo,72,7,2,54,34,28,13,10,0,0,4,1,68,32,21,22,10,4,6
2018,6,25,Grass,28,Thomas Fabbiano,Tobias Kamke,64,3,3,57,42,37,7,10,3,3,4,1,46,31,22,5,9,0,3
2018,6,25,Grass,28,Michael Mmoh,Mohamed Safwat,122,3,1,85,65,49,10,14,2,4,1,2,92,58,36,16,14,4,8
2018,6,25,Grass,28,Yannick Maden,Stefan Kozlov,71,4,0,46,29,21,12,8,2,2,0,3,57,37,21,7,8,8,12
2018,6,25,Grass,28,Christian Garin,Nicolas Mahut,126,5,6,113,73,49,16,15,9,13,8,6,109,69,44,16,15,15,21
2018,6,25,Grass,28,Dennis Novak,Donald Young,67,3,0,52,41,31,9,10,0,0,1,7,71,45,29,12,10,8,11
2018,6,25,Grass,28,Jason Jung,Henri Laaksonen,89,2,2,76,46,32,14,11,3,6,2,3,67,44,28,9,11,3,7
2018,6,25,Grass,28,Stefano Travaglia,Mats Moraing,55,9,1,47,26,23,17,10,0,0,12,4,50,33,29,7,10,2,4
2018,6,25,Grass,28,Jason Kubler,Adam Pavlasek,149,6,9,132,95,67,21,20,5,7,10,1,116,74,54,23,20,3,6
2018,6,25,Grass,28,Ernests Gulbis,Zdenek Kolar,114,12,8,89,55,41,19,14,4,5,3,1,86,58,40,14,14,4,7
2018,6,25,Grass,28,Bernard Tomic,Tomislav Brkic,46,17,0,52,34,30,9,9,2,2,2,4,45,26,22,6,9,2,5
2018,6,25,Grass,28,Matthias Bachinger,Daniel Evans,70,2,3,55,30,22,14,8,5,6,0,5,53,34,19,4,7,1,6
2018,6,25,Grass,28,Benjamin Bonzi,Alexander Bublik,61,5,1,65,48,38,7,10,2,2,5,3,51,33,25,7,9,0,2
2018,6,25,Grass,28,Gregoire Barrere,Attila Balazs,99,3,6,92,56,40,16,11,5,7,2,6,81,50,34,12,11,5,8
2018,6,25,Grass,28,Simone Bolelli,Viktor Galovic,86,4,1,65,50,40,11,11,1,1,5,2,67,41,33,12,10,4,5
2018,6,25,Grass,28,Alex Bolt,Alexander Ward,59,10,0,37,23,23,9,8,0,0,5,7,65,36,24,10,8,11,15
2018,6,25,Grass,28,Norbert Gombos,Daniel Gimeno-Traver,55,1,1,53,30,23,11,8,4,5,0,6,55,32,20,5,8,5,10
2018,6,25,Grass,28,Christian Harrison,Dennis Novikov,122,15,5,105,65,48,22,16,10,12,8,5,101,65,46,17,15,4,6
2018,6,25,Grass,28,Bradley Klahn,Antoine Hoang,56,10,4,48,28,23,12,9,2,3,1,3,45,31,18,6,8,3,7
2018,6,25,Grass,28,Thanasi Kokkinakis,Kamil Majchrzak,65,10,2,51,36,32,7,9,2,2,0,4,52,28,19,10,8,1,4
2018,6,25,Grass,28,Jurgen Melzer,Go Soeda,67,6,3,60,40,31,13,9,5,5,5,5,54,29,20,11,8,4,7
2018,6,25,Grass,28,Stefano Napolitano,Salvatore Caruso,125,12,7,98,61,46,18,14,8,9,5,1,91,45,28,26,14,4,8
2018,6,25,Grass,28,Stephane Robert,Lloyd Glasspool,68,9,1,56,36,31,15,11,1,1,7,1,75,45,30,14,11,5,7
2018,6,25,Grass,28,Brayden Schnur,Andrea Collarini,65,5,2,51,41,32,5,8,1,1,5,3,63,45,25,5,7,7,11
2018,6,25,Grass,28,Luca Vanni,Blaz Rola,116,12,3,96,62,49,18,16,4,5,7,5,92,65,50,10,15,1,4
2018,6,25,Grass,28,Andrea Collarini,Jaume Munar,165,3,2,132,83,55,29,21,9,14,12,4,121,82,62,19,21,4,9
2018,6,25,Grass,28,Ruben Bemelmans,Christopher Eubanks,64,6,3,62,39,31,14,10,3,3,10,2,65,49,33,7,10,6,8
2018,6,25,Grass,28,Daniel Evans,Ilya Ivashka,92,4,3,71,49,38,10,10,2,2,3,2,67,38,29,14,10,8,10
2018,6,25,Grass,28,Stefano Napolitano,Elias Ymer,103,4,3,72,41,37,13,11,2,3,9,3,77,45,35,14,11,4,6
2018,6,25,Grass,28,Gerald Melzer,Nino Serdarusic,63,2,1,55,36,29,13,10,2,2,2,5,60,41,30,7,10,0,2
2018,6,25,Grass,28,Jurgen Zopp,George Loffhagen,76,5,4,56,34,28,11,9,1,2,1,4,58,36,26,6,9,0,4
2018,6,25,Grass,28,Peter Polansky,Tsung-Hua Yang,107,9,3,76,45,36,20,14,2,3,12,2,111,71,45,19,13,14,17
2018,6,25,Grass,28,Stephane Robert,Yannick Hanfmann,82,11,10,84,46,34,18,12,0,2,11,2,80,49,32,16,12,5,8
2018,6,25,Grass,28,Go Soeda,Hugo Dellien,63,3,0,49,28,20,15,9,0,1,1,2,55,45,28,2,9,4,8
2018,6,25,Grass,28,Marcel Granollers,Oscar Otte,69,5,3,54,30,21,14,9,3,5,1,5,54,36,20,6,10,1,6
2018,6,25,Grass,28,Lorenzo Sonego,Vaclav Safranek,108,16,1,89,63,47,11,12,6,8,4,0,86,59,38,13,12,4,7
2018,6,25,Grass,28,Hubert Hurkacz,Kenny De Schepper,130,6,1,96,56,43,22,16,2,4,9,2,109,74,56,17,17,3,5
2018,6,25,Grass,28,Simone Bolelli,Ramkumar Ramanathan,75,3,2,67,48,38,10,10,2,2,9,2,50,31,25,8,9,1,3
2018,6,25,Grass,28,Alex Bolt,Quentin Halys,111,5,5,98,56,41,23,15,2,5,17,14,96,49,42,17,15,6,9
2018,6,25,Grass,28,Bjorn Fratangelo,Hiroki Moriya,73,9,1,57,36,29,15,9,4,4,1,5,62,37,24,13,10,3,6
2018,6,25,Grass,28,Thomas Fabbiano,Guilherme Clezar,58,5,1,36,26,25,7,8,0,0,10,1,74,52,26,12,9,6,10
2018,6,25,Grass,28,Nicolas Mahut,Daniel Elahi Galan,100,7,5,80,50,37,15,13,1,3,17,2,87,59,44,12,14,5,7
2018,6,25,Grass,28,Dennis Novikov,Calvin Hemery,29,6,2,15,9,9,1,3,0,1,0,3,18,11,5,1,3,1,4
2018,6,25,Grass,28,Michael Mmoh,Noah Rubin,98,4,7,79,53,34,9,10,6,9,1,1,65,33,17,15,10,5,10
2018,6,25,Grass,28,Yannick Maden,Illya Marchenko,130,6,2,94,51,36,23,13,7,10,4,4,73,38,29,16,13,2,5
2018,6,25,Grass,28,Donald Young,Max Purcell,61,11,3,52,26,20,18,9,3,3,6,2,62,35,26,8,8,5,8
2018,6,25,Grass,28,Henri Laaksonen,Renzo Olivo,84,1,4,73,47,31,14,10,7,9,2,2,74,49,32,9,10,8,12
2018,6,25,Grass,28,Gregoire Barrere,Thiago Monteiro,98,3,5,78,40,29,21,14,5,9,7,0,91,67,42,11,13,7,11
2018,6,25,Grass,28,Blaz Rola,Alexey Vatutin,105,9,4,86,55,41,16,15,5,8,0,7,97,68,42,15,14,4,8
2018,6,25,Grass,28,Stefano Travaglia,Ivan Nedelko,67,5,1,52,30,25,14,9,4,4,4,2,56,35,23,10,9,4,7
2018,6,25,Grass,28,Ernests Gulbis,Filip Peliwo,68,13,1,48,32,30,10,10,0,0,2,4,62,33,21,15,10,3,6
2018,6,25,Grass,28,Adam Pavlasek,Evan King,59,6,1,48,34,32,9,10,1,1,2,0,55,42,31,4,9,1,3
2018,6,25,Grass,28,Thanasi Kokkinakis,Marcelo Arevalo,118,12,1,82,54,43,18,15,1,2,13,7,94,64,51,14,16,1,2
2018,6,25,Grass,28,Daniel Gimeno-Traver,Sebastian Ofner,149,5,10,142,82,54,30,19,6,11,5,8,116,75,49,21,19,5,11
2018,6,25,Grass,28,Bernard Tomic,Matteo Donati,60,12,1,62,40,38,9,11,1,2,4,1,59,44,31,7,10,1,3
2018,6,25,Grass,28,Antoine Hoang,Casper Ruud,74,5,3,57,38,28,15,11,1,2,6,2,61,41,28,11,11,3,6
2018,6,25,Grass,28,Alexander Bublik,Andrej Martin,119,9,6,94,66,47,11,13,6,8,3,4,94,54,34,19,12,8,11
2018,6,25,Grass,28,Attila Balazs,Duckhee Lee,110,2,7,96,62,39,21,14,4,7,2,1,78,50,30,14,14,2,8
2018,6,25,Grass,28,Benjamin Bonzi,Yosuke Watanuki,123,2,3,118,69,42,28,14,15,17,2,7,95,56,38,17,14,2,6
2018,6,25,Grass,28,Tomislav Brkic,Akira Santillan,84,2,4,68,45,34,13,10,2,3,4,4,76,48,36,11,11,3,6
2018,6,25,Grass,28,Salvatore Caruso,Adrian Menendez-Maceiras,80,5,0,64,43,29,13,8,4,4,5,2,64,44,25,8,8,9,13
2018,6,25,Grass,28,Matthias Bachinger,Marc Polmans,139,10,7,119,70,54,25,17,11,13,5,0,102,75,53,12,16,5,8
2018,6,25,Grass,28,Alejandro Davidovich Fokina,Aidan McHugh,70,3,1,53,33,24,15,9,1,1,3,3,54,33,20,11,9,4,7
2018,6,25,Grass,28,Christian Garin,Juan Ignacio Londero,62,5,2,51,30,28,14,10,1,1,0,2,57,33,22,13,9,1,3
2018,6,25,Grass,28,Alessandro Giannessi,Danilo Petrovic,67,8,5,57,35,28,12,9,5,5,6,2,60,42,25,7,9,8,11
2018,6,25,Grass,28,Viktor Galovic,Facundo Bagnis,62,6,2,57,38,32,10,10,3,3,4,1,58,41,28,7,10,4,7
2018,6,25,Grass,28,Lloyd Glasspool,Sergio Gutierrez-Ferrol,92,4,2,67,40,34,14,12,0,1,4,1,93,56,35,20,12,7,10
2018,6,25,Grass,28,Christian Harrison,Goncalo Oliveira,53,6,0,43,31,26,8,8,2,2,1,1,48,37,19,5,8,4,8
2018,6,25,Grass,28,Jason Jung,Nikola Milojevic,53,6,4,46,31,25,9,8,2,2,4,4,51,34,20,5,8,4,8
2018,6,25,Grass,28,Norbert Gombos,Gleb Sakharov,72,3,3,52,31,27,10,8,2,2,5,5,73,46,32,6,9,10,14
2018,6,25,Grass,28,Bradley Klahn,Ricardo Ojeda Lara,52,13,2,41,28,27,9,9,0,0,1,1,58,41,23,8,8,3,6
2018,6,25,Grass,28,Tobias Kamke,Prajnesh Gunneswaran,60,0,3,47,20,16,18,9,2,3,1,1,53,33,20,5,8,4,8
2018,6,25,Grass,28,Dominik Koepfer,Tatsuma Ito,84,8,5,58,32,22,16,10,1,3,2,0,74,40,22,18,9,12,16
2018,6,25,Grass,28,Zdenek Kolar,Anton Matusevich,89,2,3,80,46,32,21,9,9,9,3,5,79,44,28,16,10,8,11
2018,6,25,Grass,28,Enrique Lopez Perez,Miomir Kecmanovic,61,7,2,59,40,30,13,10,0,0,4,3,46,21,15,17,9,1,3
2018,6,25,Grass,28,Jason Kubler,Arthur De Greef,52,5,0,46,30,24,10,8,1,1,2,3,39,16,9,9,7,2,6
2018,6,25,Grass,28,Stefan Kozlov,Dustin Brown,50,2,5,46,31,25,6,8,2,4,2,3,47,27,12,6,8,3,9
2018,6,25,Grass,28,Constant Lestienne,Yasutaka Uchiyama,75,3,2,63,33,22,15,9,3,5,2,2,61,40,21,7,9,4,10
2018,6,25,Grass,28,Jurgen Melzer,Jozef Kovalik,111,16,5,86,48,42,19,15,1,2,3,5,94,53,37,20,14,3,7
2018,6,25,Grass,28,Kamil Majchrzak,Sumit Nagal,57,3,2,46,27,22,11,7,6,6,0,3,47,28,13,6,7,4,9
2018,6,25,Grass,28,Mats Moraing,Lloyd Harris,59,5,1,46,30,25,11,9,0,0,3,0,55,35,26,7,9,5,8
2018,6,25,Grass,28,Dennis Novak,Egor Gerasimov,50,3,2,44,27,23,10,8,1,1,6,2,49,28,18,7,8,3,7
2018,6,25,Grass,28,Reilly Opelka,Mitchell Krueger,129,18,2,106,70,55,16,16,3,4,9,2,90,60,42,20,15,9,11
2018,6,25,Grass,28,Mohamed Safwat,Jack Draper,87,1,2,83,56,37,17,10,7,7,4,8,61,40,31,7,10,3,5
2018,6,25,Grass,28,Brayden Schnur,Santiago Giraldo,88,7,5,65,36,28,16,11,3,4,2,1,76,48,28,17,11,5,8
2018,6,25,Grass,28,John-Patrick Smith,Uladzimir Ignatik,115,6,1,85,64,57,13,16,3,3,8,1,99,63,49,19,17,3,7
2018,6,25,Grass,28,Luca Vanni,Kevin King,56,4,1,47,38,30,4,8,1,1,1,2,39,27,17,4,8,0,4
2018,6,25,Grass,28,James Ward,Marco Trungelliti,84,4,2,71,45,35,17,11,1,1,4,3,67,38,25,18,10,4,5
2018,6,25,Grass,28,Alexander Ward,Darian King,119,5,3,85,48,35,23,14,6,8,2,2,93,72,44,9,14,8,13
2018,7,2,Grass,128,Marcel Granollers,Adrian Mannarino,62,6,2,46,20,13,18,8,1,2,0,3,46,28,14,8,8,7,12
2018,7,2,Grass,128,Steve Johnson,Ramkumar Ramanathan,119,1,6,85,46,38,18,14,1,2,10,4,89,48,36,21,15,2,5
2018,7,2,Grass,128,Ramkumar Ramanathan,Tim Smyczek,91,7,2,69,46,33,13,11,8,10,4,3,75,48,33,10,11,7,11
2018,7,2,Grass,128,Steve Johnson,Marcel Granollers,70,2,3,44,25,22,15,9,0,0,3,6,69,46,28,10,9,10,13
2018,7,2,Grass,128,Adrian Mannarino,Jordan Thompson,102,4,3,77,41,27,19,10,4,7,4,3,70,45,21,14,10,3,8
2018,7,2,Grass,128,Steve Johnson,Dudi Sela,58,11,5,59,31,26,14,9,2,2,0,5,42,21,13,9,8,4,7
2018,7,2,Grass,128,Tim Smyczek,Jason Jung,113,3,5,84,53,42,17,15,4,6,6,9,101,69,43,14,14,9,13
2018,7,2,Grass,128,Ramkumar Ramanathan,Vasek Pospisil,78,5,6,62,32,25,18,10,2,2,2,7,65,32,22,15,10,2,5
2018,7,2,Grass,128,Vasek Pospisil,Mischa Zverev,106,15,9,92,45,39,28,16,4,5,7,2,83,54,42,18,15,4,6
2018,7,2,Grass,128,Tim Smyczek,Matthew Ebden,63,5,0,54,39,30,10,9,3,3,7,11,60,30,22,10,9,4,7
2018,7,2,Grass,128,Steve Johnson,Christian Harrison,54,3,0,41,26,21,12,8,0,0,7,5,54,25,18,10,8,5,9
2018,7,2,Grass,128,Marcel Granollers,Gilles Muller,95,11,6,69,36,32,20,12,0,0,3,9,78,34,30,22,12,0,1
2018,7,2,Grass,128,Jason Jung,Nicolas Mahut,86,5,3,92,58,35,19,10,2,3,3,4,60,42,29,7,10,6,9
2018,7,2,Grass,128,Ramkumar Ramanathan,Denis Kudla,121,14,8,99,45,33,30,15,5,7,7,10,102,58,42,20,14,10,13
2018,7,2,Grass,128,Nicolas Mahut,Ryan Harrison,37,1,4,29,15,13,8,5,2,2,2,6,26,8,6,5,5,0,3
2018,7,2,Grass,128,Dudi Sela,Ivo Karlovic,115,4,4,105,76,58,14,16,4,6,18,15,107,61,49,16,16,3,7
2018,7,2,Grass,128,Gilles Muller,Marcos Baghdatis,84,7,6,69,34,28,21,11,3,4,9,4,56,30,24,14,10,0,2
2018,7,2,Grass,128,Ivo Karlovic,Alex de Minaur,145,19,13,114,59,50,30,18,2,3,5,9,117,67,53,28,18,2,4
2018,7,2,Grass,128,Denis Kudla,Ruben Bemelmans,61,10,3,48,34,30,7,10,0,1,6,5,59,42,26,7,9,3,6
2018,7,2,Grass,128,Marcel Granollers,JC Aragone,69,1,3,57,29,20,21,9,2,3,1,0,54,38,21,8,9,2,6
2018,7,2,Grass,128,Christian Harrison,Alex Bolt,114,6,5,94,56,43,19,15,7,9,5,5,90,44,35,21,16,5,9
2018,7,2,Grass,128,Jason Jung,Sergiy Stakhovsky,98,7,1,82,55,38,16,14,5,7,6,2,78,49,37,12,14,1,4
2018,7,2,Grass,128,Ramkumar Ramanathan,Victor Estrella Burgos,53,5,4,58,35,29,12,9,2,2,3,1,44,31,19,7,8,3,6
2018,7,2,Grass,128,Vasek Pospisil,Donald Young,84,7,1,68,39,33,15,9,5,5,3,6,70,40,26,15,10,4,7
2018,7,2,Grass,128,Dudi Sela,Bernard Tomic,65,5,5,61,34,29,14,12,1,3,5,4,63,35,24,14,12,2,5
2018,7,2,Grass,128,Tim Smyczek,Bjorn Fratangelo,121,6,7,98,51,39,14,14,2,8,3,10,93,43,25,23,13,12,18
2018,7,2,Grass,128,Jordan Thompson,James Duckworth,78,0,4,62,50,34,2,9,5,7,4,1,53,31,18,9,10,1,6
2018,7,2,Grass,128,JC Aragone,Matthias Bachinger,113,12,4,101,69,52,21,15,6,6,10,4,86,47,33,25,15,1,4
2018,7,2,Grass,128,Bernard Tomic,Alessandro Bega,63,17,0,48,32,27,8,9,2,3,4,7,81,49,30,12,10,6,10
2018,7,2,Grass,128,Victor Estrella Burgos,John-Patrick Smith,114,2,1,98,71,50,14,16,3,5,8,4,90,62,49,15,17,1,4
2018,7,2,Grass,128,Matthias Bachinger,William Blumberg,113,4,8,89,52,39,14,16,5,10,3,7,96,53,34,16,16,4,11
2018,7,2,Grass,128,Alex Bolt,Alex Rybakov,93,6,3,93,58,43,17,14,4,6,5,0,72,48,34,13,13,2,5
2018,7,2,Grass,128,John-Patrick Smith,Marcelo Arevalo,166,14,3,93,65,55,16,16,4,4,7,5,100,62,48,17,15,3,6
2018,7,2,Grass,128,Alessandro Bega,Prajnesh Gunneswaran,118,3,4,104,63,43,24,16,3,5,7,2,100,66,50,14,16,6,9
2018,7,2,Grass,128,Alex Rybakov,Mohamed Safwat,65,0,1,50,32,23,12,9,0,1,3,3,44,25,17,8,9,1,5
2018,7,2,Grass,128,Bernard Tomic,Austin Krajicek,58,13,2,62,40,35,14,11,2,2,13,2,63,36,30,15,11,2,3
2018,7,2,Grass,128,Victor Estrella Burgos,Dominik Koepfer,61,5,1,51,35,26,9,9,2,3,1,3,48,30,18,8,8,3,7
2018,7,2,Grass,128,JC Aragone,Evan King,70,1,1,52,35,24,14,9,2,2,6,3,74,46,27,12,8,12,15
2018,7,2,Grass,128,Alex Bolt,Frank Dancevic,65,9,5,71,40,30,16,10,7,8,5,5,54,29,22,10,9,3,6
2018,7,16,Grass,28,Fabio Fognini,Richard Gasquet,108,5,4,83,60,39,14,13,5,8,3,1,69,39,24,17,12,6,11
2018,7,16,Grass,28,Richard Gasquet,Henri Laaksonen,72,5,5,59,40,32,7,9,2,3,3,4,54,35,20,6,8,5,9
2018,7,16,Grass,28,Fernando Verdasco,Pablo Carreno Busta,85,4,1,64,44,34,9,9,6,6,0,1,56,28,19,13,9,1,4
2018,7,16,Grass,28,Fabio Fognini,Fernando Verdasco,137,6,7,102,67,44,12,14,7,12,5,5,102,77,44,6,15,8,16
2018,7,16,Grass,28,Fabio Fognini,Federico Delbonis,81,1,4,71,47,29,12,9,5,7,0,3,63,35,21,12,10,2,7
2018,7,16,Grass,28,Henri Laaksonen,Simone Bolelli,114,3,2,78,61,35,12,13,4,8,0,3,83,59,35,9,14,4,10
2018,7,16,Grass,28,Richard Gasquet,Casper Ruud,96,6,2,63,35,27,18,10,4,5,4,2,66,38,27,13,10,4,7
2018,7,16,Grass,28,Simone Bolelli,Diego Schwartzman,115,1,0,81,60,40,10,11,5,8,1,1,78,44,23,19,10,3,7
2018,7,16,Grass,28,Pablo Carreno Busta,Thiago Monteiro,66,4,0,56,42,32,10,10,2,2,3,1,41,29,23,7,9,0,2
2018,7,16,Grass,28,Fabio Fognini,Mikael Ymer,125,2,5,94,65,40,14,12,5,8,2,3,67,46,28,11,13,1,5
2018,7,16,Grass,28,Richard Gasquet,Gerald Melzer,113,9,0,95,60,40,12,12,13,17,1,3,63,32,18,18,11,5,10
2018,7,16,Grass,28,Fernando Verdasco,Pedro Sousa,64,1,2,50,34,22,8,9,0,2,1,2,51,36,17,6,8,6,11
2018,7,16,Grass,28,Casper Ruud,David Ferrer,76,5,2,60,34,21,17,10,4,6,0,2,54,27,18,9,10,1,6
2018,7,16,Grass,28,Federico Delbonis,John Millman,93,3,2,52,34,24,11,10,1,3,3,2,83,49,32,13,10,10,14
2018,7,16,Grass,28,Henri Laaksonen,Matteo Berrettini,59,3,0,48,37,25,9,8,6,6,4,1,48,28,15,9,8,1,5
